N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
VLID_7718,Crime 1,,,,2,0,2,7,35.114830409,3,6,304.53460621,4,Yes,0,0,0,0.0217391304,,208.0000208,0,1,14,,30,0,,,,,,9.9049210124,No,,3,,,,0,
VLID_7719,Crime 2,,,,2,0,3,7,90.846967406,4,7,162.29116945,1,No,0,0,0,0.0217391304,,56.0000056,0,0,3,,0,0,,,,,,79.404450116,Yes,,3,,,,0,10
VLID_7720,Crime 2,378.52244057,0,,3,0,1,1,27.477778315,1,1,137.47016706,0,No,0,11.111111111,146.66666667,0.0326086957,33.065595716,200.00002,0,2,8,317.14537417,0,52.605865541,0,1,3,23.411876824,0.3601644185,0.5942952607,No,,1,0,60.267950305,55.387626895,313.31989809,12
VLID_7721,Crime 2,0,,,6,2,3,6,90.901836235,3,0,119.33174224,1,No,,0,,0.0652173913,,160.000016,0,4,9,,0,,,0,0,,,16.508201687,No,,3,,,,,1
VLID_7722,Crime 1,100.39918032,1,,3,0,4,11,76.859931953,2,1,170.88305489,2,No,1,27.777777778,0,0.0265700483,26.486899981,360.000036,0,1,9,317.14537417,0,33.515229549,0,0,1,17.564527797,0.4513528614,100.56796468,No,38.368812516,2,1,142.12774246,56.134201302,88.216281988,8
VLID_7723,Crime 2,59.225566493,0,,10,0,3,2,28.601439215,1,6,189.02147971,8,Yes,0,5.5555555556,0,0.0217391304,,140.000014,0,1,3,339.36777276,30,9.5202317468,0,0,0,21.107498502,0.454501113,10.829380307,No,18.192698983,2,0,57.040303844,54.682023035,254.00205331,13
VLID_7724,Crime 2,1890.953887,0,,5,0,4,2,29.883995505,3,1,288.30548926,7,No,0,0,1733.3333333,0.0086956522,,275.0000275,0,1,3,317.14537417,30,398.43236026,0,2,2,4.4087105773,2.8221510223,943.1795952,Yes,,4,2,619.81941875,52.574245984,1165.0633104,2
VLID_7725,Crime 1,228.18426258,,,3,2,8,1,54.882684022,4,5,-13.36515513,2,No,0,5.5555555556,0,0.1956521739,,365.28003653,0,0,2,,0,0.2508624966,0,1,1,73.043642037,,0,No,,5,0,178.96743138,,0,45
VLID_7726,Crime 2,258.98155716,0,4522.6217438,8,0,3,2,18.788521997,2,2,139.37947494,2,No,0,11.111111111,0,0.0217391304,14.402052655,130.000013,0,0,1,317.14537417,0,0,0,2,1,23.947401364,0.6061232059,7942.3269466,No,,3,0,71.842958305,56.154231347,0,23
VLID_7727,Crime 2,599.3627329,0,,1,0,1,2,116.94687317,1,4,306.44391408,1,No,0,0,0,0,,160.000016,0,3,8,1428.2653037,30,44.490463776,,1,2,9.5690277055,1.6581530848,244.32138497,No,,2,0,231.22191461,52.138845269,0,3
VLID_7728,Crime 2,305.6039231,0,,4,0,3,2,137.67568155,0,5,210.02386635,7,No,1,0,333.33333333,0.0135869565,3.9491298527,330.82503308,0,2,1,457.14648529,0,189.11269308,0,0,1,12.439483879,1.1801380993,115.32629699,No,20.572796444,3,0,305.12388876,53.928392589,161.22286018,
VLID_7729,Crime 2,14.545799131,0,,7,0,3,1,53.94231839,0,4,175.65632458,8,No,0,5.5555555556,0,0.0217391304,,81.384008138,0,1,0,317.14537417,30,1.1790537341,0,0,0,23.227959306,0.2018647654,0,Yes,,3,0,17.084266615,55.149390753,50.19202251,0
VLID_7730,Crime 2,,,,12,0,5,4,173.37341421,1,1,1.9093078759,9,Yes,1,0,0,,,160.000016,,1,2,,0,5.8701824209,1,1,1,,,0,No,,1,0,,,0,23
VLID_7731,Crime 2,,,,1,0,3,12,95.855592821,1,1,,9,No,,0,,,,11.0000011,,1,11,,0,,,,,,,0,No,,1,,,,,3
VLID_7732,Crime 2,14.214135958,0,,4,0,2,4,16.490733817,2,7,,0,Yes,0,0,80,0.0217391304,15.771419009,318.40003184,0,1,0,369.52674228,30,3.6876787003,0,0,0,10.685055,0.0839570055,13.965938627,No,,2,0,20.979701999,52.44867301,0,6
VLID_7733,Crime 2,37.904362555,0,,12,0,3,2,41.488022777,0,5,191.88544153,8,No,0,5.5555555556,0,0,,160.000016,0,5,3,380.63794157,0,8.1530311402,,0,1,13.496558833,0.0399074148,10.697314693,No,,3,0,26.488960614,51.694207979,0,30
VLID_7734,Crime 2,2236.3573908,0,2814.3945958,3,0,6,9,3.7450622993,1,2,270.16706444,12,No,0,0,1866.6666667,0.0144927536,6.6934404284,144.0000144,0,2,4,894.92773752,0,282.54642994,0,1,3,5.4636907384,1.4661637176,2861.7958117,No,0,2,0,188.09387999,51.994658655,0,0
VLID_7735,Crime 1,14.214135958,,,1,0,2,1,191.19470277,1,2,139.37947494,7,No,0,0,0,0.0326086957,,140.000014,0,1,1,,0,0.7149581154,,0,2,,,111.46337779,No,,2,0,,,0,14
VLID_7736,Crime 2,94.760906388,0,,5,2,0,6,29.632916476,3,5,53.460620525,8,No,0,0,133.33333333,0.0543478261,,96.0000096,0,5,3,329.84388765,0,32.223287691,0,0,5,20.880306273,0.2699619236,0,No,,2,0,25.598575384,54.631947922,0,6
VLID_7737,Crime 2,,,,2,0,4,6,14.183329907,0,5,,5,No,,0,,,,40.000004,,2,9,,0,,,,,,,0,No,,1,,,,,0
VLID_7738,Crime 2,878.2440804,0,,6,1,3,2,108.18902503,1,2,103.1026253,0,No,1,5.5555555556,0,0.0289855072,,600.00006,0,1,0,322.5422424,0,42.884943797,,2,3,22.654930017,1.1202759598,708.49900002,No,,1,0,499.89565798,55.023090191,150.57606753,17
VLID_7739,Crime 1,,,,2,0,3,3,199.50035393,2,2,248.21002387,7,No,0,0,0,0.0217391304,,80.000008,0,4,4,,1,0,,,,,,54.344999955,No,,2,,,,0,0
VLID_7740,Crime 2,,,,3,0,3,1,22.787350797,1,1,99.284009547,1,No,0,0,0,0.0217391304,,4.40000044,0,4,1,,0,0,,0,0,,,51.406540054,Yes,,5,0,,,0,17
VLID_7741,Crime 2,,,,0,0,2,8,39.204381238,1,1,55.369928401,0,No,,0,,,,120.000012,,2,11,,0,,,,,,,0,No,,1,,,,,0
VLID_7742,Crime 2,47.380453194,,,3,2,1,3,244.33630932,0,6,18.138424821,3,No,0,0,0,0.1086956522,,200.00002,0,1,14,,0,1.6180631032,,0,0,,,62.004805538,No,,4,0,0,,0,17
VLID_7743,Crime 1,,,,1,1,3,4,222.97825761,0,3,158.4725537,1,No,0,0,0,0.0326086957,,80.320008032,0,2,7,,0,0,,,,,,126.05662808,Yes,,6,,,,0,5
VLID_7744,Crime 2,,,,1,0,5,6,98.803035563,0,2,286.39618138,7,No,0,0,0,0.0217391304,,80.640008064,0,1,4,,30,0,,,,,,0,No,,4,,,,0,0
VLID_7745,Crime 2,533.03009843,0,,2,0,6,8,99.962466163,1,2,163.24582339,7,No,0,16.666666667,266.66666667,0.0217391304,,240.000024,0,0,9,333.65344169,0,71.257492165,0,1,1,20.345004035,2.7980798832,47.345522439,No,0,3,1,546.25133906,54.742828529,404.57812084,2
VLID_7746,Crime 2,,,,3,1,1,2,60.193802432,1,1,58.233890215,7,No,,0,,,,4.0000004,,1,15,,0,,,,,,,0,No,,1,,,,,0
VLID_7747,Crime 2,,,,7,0,4,5,59.271143974,2,2,,4,No,,0,,,,440.000044,,2,14,,0,,,,,,,0,No,,0,,,,,
VLID_7748,Crime 2,,,,3,1,0,1,67.565492267,2,0,25.775656325,7,No,0,0,0,0.0652173913,,36.0000036,0,2,14,,0,0,,0,1,,,0,Yes,,3,0,,,0,3
VLID_7749,Crime 1,,,,2,0,5,4,169.7415951,3,1,,7,No,,0,,0,,78.880007888,0,1,10,,0,,,,,,,0,No,,2,,,,,4
VLID_7750,Crime 2,2596.4962155,0,2408.3777761,1,0,1,3,0.8563408045,0,5,296.8973747,0,No,0,5.5555555556,0,0.0043478261,,2800.00028,0,2,17,642.22731926,1,0,0,3,3,,0.0001405191,3711.0767557,No,0,2,1,0.2782453846,50.02603111,0,6
VLID_7751,Crime 1,,,,10,,2,5,190.58561088,3,3,,4,No,,,,,,120.000012,,0,4,,,,,,,,,,Yes,,2,,,,,
VLID_7752,Crime 2,59.225566493,0,,5,0,7,2,27.735584029,3,3,246.30071599,7,Yes,,5.5555555556,,0.0217391304,,100.00001,0,5,0,332.70105318,30,,0,0,1,18.153999526,0.5701059257,303.84996026,No,,0,0,55.649076921,54.70539142,,0
VLID_7753,Crime 2,2203.9017803,,,1,0,1,4,27.898373447,6,5,138.424821,13,No,0,0,0,0,,440.000044,0,0,9,,0,1.8814687247,,2,2,,,4015.2238636,No,,0,0,0,,0,9
VLID_7754,Crime 2,,,,0,,8,2,46.443978129,0,1,,4,Yes,,,,,,173.12001731,,1,16,,,,,,,,,,No,,1,,,,,16
VLID_7755,Crime 2,14.214135958,0,,3,0,5,3,114.38890809,2,1,279.71360382,9,No,0,0,0,0.0144927536,0,240.000024,0,4,9,539.36936007,30,0,0,0,0,0.8324853383,0.1285588862,33.016403375,No,0,5,,25.097733691,50.213236521,0,7
VLID_7756,Crime 2,92.913068714,1,2447.7659277,3,0,3,2,170.33073462,2,2,142.24343675,10,No,0,11.111111111,133.33333333,0.0341614907,,128.0000128,0,5,8,366.98703958,0,16.243346656,0,0,1,11.47652358,1.025715578,168.64778844,No,47.63614602,1,0,120.14635707,59.839759639,1.5209703791,4
VLID_7757,Crime 2,348.24633098,0,,0,0,10,4,51.190721126,0,3,224.34367542,1,No,0,11.111111111,0,0.0163043478,29.371103515,5650.7125651,0,2,3,343.1773268,1,2.2953918441,0,1,2,19.668614386,0.0248811586,9.871904609,No,37.52879875,3,0,98.721462458,55.032548823,12.167763033,13
VLID_7758,Crime 2,393.25776151,0,2475.7514285,3,0,11,6,23.386687176,2,0,359.90453461,9,No,0,0,5200,0.0086956522,,328.0000328,0,1,7,2221.9223962,30,836.57625373,,1,5,3.9837897225,1.3191135696,536.51655484,No,,2,0,338.45768583,51.528626273,844.1385604,0
VLID_7759,Crime 1,146.8794049,0,,2,0,4,2,4.4001325314,2,5,259.66587112,4,No,0,5.5555555556,253.33333333,0.0072463768,,124.0000124,0,2,5,336.19314439,30,93.860203111,,1,1,21.458613765,0.626351742,86.205829211,Yes,13.912063928,3,0,71.620361997,54.759411845,222.06167535,8
VLID_7760,Crime 2,4.7380453194,,,9,0,5,6,150.53371349,2,4,95.465393795,3,No,0,0,0,0.0434782609,,160.000016,0,2,0,,0,0,,0,3,,0,3.3016403375,Yes,,2,0,0,0,0,0
VLID_7761,Crime 2,11.845113299,,,5,0,8,6,48.621392641,1,1,162.29116945,3,No,0,0,0,0.0108695652,,8.0000008,0,2,2,,0,0,,0,0,,,685.55259967,No,,0,0,,,0,4
VLID_7762,Crime 2,1127.654786,0,,1,0,5,5,93.27494452,1,2,180.42959427,5,No,0,5.5555555556,0,0.0043478261,17.402945114,280.000028,0,1,2,634.60821118,0,103.6062111,,1,2,12.203310761,2.4814929364,282.32326526,No,24.895272292,1,1,553.65266629,54.197963612,2987.1858246,
VLID_7763,Crime 2,,,,3,0,3,3,213.25425755,1,5,207.15990453,7,No,0,0,0,0.0217391304,,200.00002,0,1,12,,30,0,,,,,,0,Yes,,0,,,,0,2
VLID_7764,Crime 2,182.4147448,0,,0,0,5,3,29.969236576,1,3,318.85441527,2,No,0,0,1026.6666667,0.0217391304,,420.000042,0,2,3,1280.3276216,30,83.487038876,0,0,1,4.7939162453,0.1415845673,100.17176784,No,,3,0,45.409646767,51.086369814,0,2
VLID_7765,Crime 2,,,,1,0,0,1,66.347777172,3,1,,13,No,,0,,,,308.0000308,,2,2,,0,,,,,,,0,No,,1,,,,,0
VLID_7766,Crime 2,,,,1,2,2,6,44.009077893,1,2,17.183770883,9,No,0,0,0,0.152173913,,164.0000164,0,0,2,,0,0,0,0,1,,,0,Yes,,3,0,,,0,1
VLID_7767,Crime 2,662.75777928,,,9,1,1,4,70.371445084,4,1,,2,No,,0,,,,160.000016,,3,15,,0,,,0,6,,,0,No,,0,0,,,,13
VLID_7768,Crime 2,14.214135958,0,,1,0,2,1,97.350050745,3,0,234.84486874,4,No,0,5.5555555556,0,0.0108695652,,120.000012,0,1,4,336.82807006,30,69.576713438,0,0,1,17.781061339,2.0716936707,2.0470170092,No,,1,0,231.11061645,53.997663161,880.6418495,6
VLID_7769,Crime 2,142.14135958,0,,4,0,4,3,12.672881133,1,5,305.48926014,2,No,0,0,613.33333333,0.0217391304,,116.0000116,0,1,3,697.4658529,30,79.83698955,0,0,0,8.9565744342,1.2074551144,82.177827999,No,0,0,,131.33182153,52.510901704,0,0
VLID_7770,Crime 2,684.64754865,0,,4,0,5,1,122.66295527,0,1,306.44391408,5,No,0,0,533.33333333,0.0304347826,,200.00002,0,1,9,3229.231978,30,18.037013507,0,1,0,1.8575009446,0.2750286003,390.3529371,No,0,1,0,46.021786614,50.439158738,0,0
VLID_7771,Crime 2,119.16183978,0,,2,0,1,1,38.757707448,0,5,112.64916468,2,No,0,5.5555555556,0,0.0108695652,,160.000016,0,1,7,,0,7.4255299,,2,3,,0.4058584085,11.720823198,No,,1,0,69.004855382,54.715406443,25.856496445,1
VLID_7772,Crime 2,,,,14,1,6,10,176.24397809,1,1,48.687350835,3,No,,0,,,,112.0000112,,0,16,,0,,,0,,,,0,No,,1,,,,,6
VLID_7773,Crime 2,3641.5668716,0,3107.4147302,0,0,5,4,45.531907416,1,1,329.35560859,2,No,0,0,10160,0,,800.00008,0,2,13,11478.503798,1,499.30417015,,2,3,1.7329507061,0.2795419389,13177.771046,No,,1,0,163.7195843,50.411706799,0,8
VLID_7774,Crime 2,,,,8,0,0,1,103.24634172,3,3,133.65155131,3,No,0,0,0,0.0289855072,,6000.0006,0,1,4,,0,0,,0,4,,,328.97544322,Yes,,0,0,,,0,0
VLID_7775,Crime 2,26.059249257,,,0,0,5,2,49.651568739,0,5,131.74224344,5,No,0,0,0,0.0217391304,,88.0000088,0,1,11,,0,0,,0,1,,,0,Yes,,2,0,,,0,9
VLID_7776,Crime 2,118.45113299,,2448.1281447,1,5,4,2,87.875374027,1,1,104.05727924,4,No,0,0,0,0.0507246377,,92.0000092,0,1,1,,0,0,,1,1,,,95.351372946,No,,4,0,,,0,1
VLID_7777,Crime 2,,0,,1,,4,6,62.957617069,1,3,,5,Yes,,5.5555555556,,0.0217391304,32.90941544,140.000014,0,1,1,318.73268835,30,,0,,0,22.31919039,0.1308076374,0.1650820169,No,,1,,16.416477692,54.949090302,,20
VLID_7778,Crime 1,,0,,3,0,5,1,99.354144902,1,1,122.19570406,3,No,0,0,0,0.0507246377,,144.0000144,0,3,1,,0,19.040463494,,,,,0.2945340723,0.5942952607,Yes,32.507480551,2,,37.785723229,53.425137707,453.24917297,
VLID_7779,Crime 1,502.23280386,0,,3,0,2,4,234.4671284,0,2,189.02147971,3,No,0,16.666666667,0,0.0144927536,27.230132652,152.0000152,0,1,21,345.7170295,0,31.006604582,0,0,0,20.055126951,3.8938828584,73.560546719,Yes,,1,1,521.26490352,54.581872809,1289.7828815,3
VLID_7780,Crime 2,,,,6,0,1,1,52.839952889,2,1,,10,No,0,0,0,,,184.0000184,,2,1,,0,0,,,,,,0,No,,0,,,,0,12
VLID_7781,Crime 2,30.797294576,0,,0,0,2,1,111.80602426,1,9,160.38186158,4,No,0,0,80,0.0289855072,8.4086345382,220.000022,0,1,14,348.57419503,0,3.8256530735,0,0,0,15.20050055,0.0617030029,31.332566803,No,0,2,0,11.185464461,53.380070105,0,9
VLID_7782,Crime 2,,,,8,1,1,2,163.05190511,3,2,,2,No,,0,,,,79.640007964,,1,6,,0,,,,,,,0,No,,2,,,,,9
VLID_7783,Crime 2,293.7588098,0,2537.2989933,7,0,2,5,59.969518687,0,5,210.02386635,3,No,0,0,0,0.0144927536,0,380.000038,0,3,7,401.27302598,0,16.280976031,0,0,1,16.008295142,0.1206724209,399.86166127,Yes,0,0,0,35.337163845,53.55811495,53.233963269,8
VLID_7784,Crime 1,0,,,0,0,0,3,44.369753247,0,1,155.60859189,0,No,0,0,0,,,84.0000084,,5,17,,0,0,,0,,,,0,No,,3,,,,0,10
VLID_7785,Crime 2,223.9200218,0,,4,0,2,2,30.859127068,1,4,110.7398568,5,No,0,0,0,0.0760869565,,180.000018,0,0,12,,0,6.0583292934,1,3,1,,0,33.016403375,Yes,0,1,0,0,50.025037556,0,49
VLID_7786,Crime 2,1340.6773036,0,,2,0,3,3,37.343584471,0,4,357.04057279,4,No,0,0,426.66666667,0.0108695652,,172.0000172,0,4,14,815.87949111,30,301.68723844,0,2,2,4.1879883418,1.5609069977,1156.300479,Yes,0,4,1,230.72107291,52.769153731,314.84086847,1
VLID_7787,Crime 1,229.79519799,0,,4,0,2,1,141.34553383,0,3,155.60859189,0,No,0,5.5555555556,0,0.0326086957,,225.0000225,0,2,12,,0,0,,0,,,0.940309049,128.00459588,No,40.215439856,2,,173.73641815,54.231347021,0,1
VLID_7788,Crime 2,,,,4,,2,5,27.81526419,1,1,,5,No,,,,,,140.000014,,1,1,,,,,,,,,,Yes,,1,,,,,
VLID_7789,Crime 2,1098.1367637,0,,0,0,4,0,150.77234628,0,0,293.07875895,3,No,0,0,0,0.0434782609,,128.0000128,0,1,13,,30,0,,1,1,,0,221.20990261,No,0,1,0,0,50.025037556,0,0
VLID_7790,Crime 2,502.23280386,0,,6,0,1,3,43.334893325,2,1,231.98090692,0,No,0,0,666.66666667,0.0217391304,,156.0000156,0,3,1,415.87631648,30,20.984647842,0,0,0,5.8751735439,1.0498093403,264.85758787,No,5.407758011,2,0,143.4633203,53.475212819,313.31989809,0
VLID_7791,Crime 2,2108.4301671,0,,3,0,9,4,105.55303828,1,4,350.35799523,0,No,0,0,5333.3333333,0,,600.00006,0,1,0,6381.9554123,30,236.17449744,,0,9,0.9964423969,0.1117407614,1125.9914207,No,,1,0,49.861572921,50.249374061,0,6
VLID_7792,Crime 2,543.35903723,,,4,0,3,2,77.246989622,1,1,178.5202864,8,No,0,0,0,0.0086956522,,1156.0001156,0,2,14,,0,0,,0,3,,,1112.4216789,Yes,,0,0,0,,0,11
VLID_7793,Crime 2,1845.9898369,0,,1,0,6,0,96.045466773,1,3,339.85680191,10,No,0,5.5555555556,0,0.0217391304,11.311914324,440.000044,0,2,2,1788.2681609,30,486.71087282,0,2,1,4.2225720478,0.5231196956,1947.307471,No,,4,1,175.07199599,55.132699049,3737.0242215,0
VLID_7794,Crime 2,6470.6537318,0,2469.2461309,3,0,8,3,117.78914416,2,2,365.63245823,2,No,0,0,0,0.0072463768,0.2632964718,400.00004,0,3,1,642.22731926,30,0,0,4,5,2.0687897175,0.3248826359,2761.9542079,No,1.1193432287,1,2,99.667496765,50.485728593,0,0
VLID_7795,Crime 2,,,,3,0,7,8,95.118273024,2,1,44.868735084,1,No,0,0,0,0.0043478261,,132.0000132,0,3,10,,0,0,,0,2,,,106.37885167,Yes,,3,0,,,0,0
VLID_7796,Crime 2,,,,6,0,3,12,92.469236579,0,6,,5,No,,0,,,,4.0000004,,3,2,,0,,,,,,,0,No,,3,,,,,17
VLID_7797,Crime 2,,,,1,1,5,5,17.04868656,1,3,43.914081146,6,No,,0,,0.0434782609,,148.80001488,0,0,3,,0,,,,,,,0,Yes,,1,,,,,4
VLID_7798,Crime 2,21.321203937,,,6,0,4,8,17.86453318,1,1,,6,No,0,0,0,,,83.20000832,,3,4,,0,0,,0,2,,,0,No,,5,0,0,,0,13
VLID_7799,Crime 1,23.690226597,0,,1,0,4,4,8.3932714933,1,3,188.06682578,1,No,0,5.5555555556,0,0.027173913,,96.0000096,0,1,5,335.87568155,0,22.790857818,,0,3,20.016975803,0.2588113224,85.479468337,Yes,,1,0,24.541242922,54.441662494,10.646792654,
VLID_7800,Crime 2,64.67431861,,,2,0,3,1,13.929844281,1,3,71.599045346,6,No,0,5.5555555556,0,0.0434782609,,120.000012,0,1,2,,0,4.528068064,,0,,,,28.427123306,No,,0,,75.960989997,,60.838815164,25
VLID_7801,Crime 2,,,,2,0,1,3,149.7868501,0,2,119.33174224,5,No,0,0,0,0.0434782609,,17.20000172,0,0,7,,0,0,,0,,,,0,Yes,,2,,,,0,29
VLID_7802,Crime 1,,,,3,0,8,8,83.781354581,0,1,117.42243437,3,No,0,0,0,0.0434782609,,120.000012,0,1,24,,0,0,,,,,,18.78633352,No,,1,,,,0,8
VLID_7803,Crime 2,,,,0,,2,5,6.5175394265,2,4,,3,No,,,,,,80.000008,,2,3,,,,,,,,,,No,,0,,,,,10
VLID_7804,Crime 1,,,,4,0,2,5,123.25562416,2,0,,0,No,,0,,,,180.000018,,1,6,,0,,,,,,,0,No,,1,,,,,16
VLID_7805,Crime 2,,,,3,0,1,3,120.91548113,4,1,,5,No,,0,,,,4.80000048,,2,7,,0,,,,,,,0,No,,2,,,,,13
VLID_7806,Crime 2,,,,1,0,1,4,57.351888729,2,3,,1,No,,0,,,,26.60000266,,6,1,,0,,,,,,,0,No,,2,,,,,35
VLID_7807,Crime 2,,,,2,,2,7,47.877802753,2,3,,2,No,,,,,,30.028003003,,1,11,,,,,,,,,,Yes,,4,,,,,
VLID_7808,Crime 2,2752.8043306,0,,5,0,0,1,7.8047740935,1,10,223.38902148,8,No,0,0,5120,0.0072463768,,580.000058,0,3,16,475.87679267,0,687.33815449,,0,3,2.9445447624,0.6453415174,1118.8268612,No,,2,0,278.9688226,51.035668085,0,1
VLID_7809,Crime 2,,,,3,0,4,2,59.08847735,2,5,214.79713604,2,No,0,0,0,0.0144927536,,20.000002,0,1,5,,30,0,,,,,,0,Yes,,2,,,,0,
VLID_7810,Crime 2,421.68603343,0,,2,0,1,1,126.39790301,1,1,204.29594272,3,No,1,27.777777778,0,0.0118577075,31.057563588,600.00006,0,1,7,323.17716807,30,29.952982097,0,1,0,21.963255898,0.8788361002,301.14261518,Yes,33.626469484,3,0,392.15904506,54.897346019,3.0419407582,15
VLID_7811,Crime 2,13.692950973,0,,2,1,2,12,65.052228204,0,4,69.68973747,4,No,0,5.5555555556,53.333333333,0.0310559006,,172.0000172,0,1,5,317.14537417,0,20.169344728,,0,2,32.807898292,0.1088041781,459.68738418,Yes,,2,0,16.08258323,57.260891337,0,1
VLID_7812,Crime 2,42.642407875,,,0,0,1,0,35.049692843,0,4,149.88066826,6,No,0,0,0,0.0072463768,,240.000024,0,1,5,,0,0,,0,2,,,8.3201336504,Yes,,3,0,,,0,7
VLID_7813,Crime 2,361.79714059,0,,4,0,3,6,65.134594423,1,1,184.24821002,6,No,1,22.222222222,0,0.0036231884,,244.0000244,0,0,9,317.14537417,0,39.259980721,0,1,1,22.548457434,1.1455114276,488.04847468,No,,2,1,226.82563753,55.500751127,31.940377961,0
VLID_7814,Crime 1,85.284815749,,,1,0,4,5,154.84341858,1,6,147.97136038,2,No,0,0,0,0.0108695652,,228.0000228,0,1,4,,0,0,,0,1,,,114.4348541,Yes,,1,0,,,0,2
VLID_7815,Crime 2,,,,3,1,4,9,37.893748705,1,0,60.143198091,3,No,0,0,0,0.0869565217,,120.000012,0,1,5,,0,0,,,,,,0,No,,2,,,,0,13
VLID_7816,Crime 2,,,,11,,10,5,208.08361305,0,4,,6,No,0,,0,,,64.0000064,,1,1,,,0,,,,,,,Yes,,1,,,,0,
VLID_7817,Crime 2,,,,0,2,0,1,4.3244043981,3,3,,2,No,,0,,,,8.80000088,,3,9,,0,,,,,,,0,No,,6,,,,,9
VLID_7818,Crime 2,161.09354086,0,,2,0,4,3,34.304985122,3,7,173.74701671,1,Yes,,22.222222222,,0.0217391304,32.998661312,112.32001123,0,1,12,319.05015119,30,,0,0,0,22.016267418,1.5363516306,30.243025491,No,26.969878316,1,0,163.16309353,54.972458688,,19
VLID_7819,Crime 1,258.22346991,0,,4,0,0,2,81.026428012,2,1,217.66109785,0,No,0,0,400,0.0217391304,,260.000026,0,2,3,475.87679267,0,123.36163271,0,1,1,,0.0814111262,225.70013347,No,9.1788934976,1,0,17.028617538,52.166711606,0,0
VLID_7820,Crime 2,3635.8338368,0,2341.5347675,1,0,4,2,1.6460153991,2,1,356.08591885,5,No,0,0,12000,0.0059288538,,1600.00016,0,0,5,2221.9223962,30,1369.9726372,0,2,2,1.6072282666,0.3431064321,2407.4240685,No,,1,1,392.32599229,50.847103989,0,0
VLID_7821,Crime 2,,,,2,0,1,6,12.955104434,2,8,,4,No,,0,,,,400.00004,,0,7,,0,,,0,,,,0,No,,1,,,,,
VLID_7822,Crime 2,3085.3677315,0,,8,0,2,1,16.370552974,1,7,257.75656325,3,No,5,5.5555555556,0,0.0166512488,4.0028535193,208.0000208,0,3,5,371.74898213,0,299.98137346,0,7,1,5.5556949819,5.0482879719,2313.5254173,No,9.0987797209,1,5,872.91142058,54.977466199,1399.2927488,62
VLID_7823,Crime 2,582.77957429,0,,2,0,2,2,292.98040185,2,1,308.35322196,2,No,0,0,0,0.0108695652,,280.000028,0,1,3,2075.5720283,30,20.131715354,0,0,4,4.7204475895,0.3644045814,182.87785829,Yes,,1,0,81.303301381,51.070176694,0,
VLID_7824,Crime 1,,,,1,0,4,8,106.2826592,0,1,120.28639618,5,No,0,0,0,0.0362318841,,100.00001,0,2,1,,0,0,,0,0,,,14.593250292,Yes,,1,0,,,0,14
VLID_7825,Crime 1,402.59171079,0,,0,0,1,0,69.094795705,1,3,87.828162291,4,No,0,16.666666667,0,0.0072463768,,260.000026,1,3,14,317.14537417,0,20.809044095,0,1,3,24.113426454,0.1710697848,588.31929173,No,,1,0,153.70275046,55.983975964,91.258222746,1
VLID_7826,Crime 1,296.60163699,0,,7,0,4,5,126.55827281,0,2,203.34128878,2,No,0,0,133.33333333,0.0434782609,,272.0000272,0,1,6,366.66957674,0,55.515870502,0,0,2,10.987117395,0.1363503339,192.61769729,No,,1,0,29.660957999,53.470205308,0,0
VLID_7827,Crime 2,216.5286711,0,,6,0,1,5,28.654619649,0,7,179.47494033,0,No,0,11.111111111,85.333333333,0.0072463768,,340.000034,0,1,2,317.14537417,0,33.502686424,,0,4,22.368048934,0.2566676889,131.53735104,No,,1,0,68.003171997,56.28442664,77.569489334,0
VLID_7828,Crime 2,366.86684908,1,2392.9603603,3,0,3,8,21.237601147,4,1,150.8353222,3,Yes,1,27.777777778,0,0.0081521739,,320.000032,0,1,6,317.14537417,0,56.494234239,,1,2,23.27456284,1.5419781662,50.647162777,No,42.161348237,4,0,387.03932999,55.513269905,197.72614928,19
VLID_7829,Crime 2,165.83158618,0,,1,0,2,4,6.9251870518,0,4,137.47016706,4,No,0,0,80,0.0054347826,,136.0000136,0,0,10,355.24091461,0,12.25463296,,0,2,13.610154947,0.081628803,641.8058652,No,,0,0,10.016833846,53.029544316,0,
VLID_7830,Crime 1,48.991388603,0,,2,0,3,3,62.534199018,0,7,217.66109785,3,No,0,11.111111111,80,0.0217391304,0,320.000032,0,4,3,329.20896198,0,16.69489915,0,0,0,20.971183165,0.1764794565,100.30383345,No,53.301416318,2,0,44.296665229,55.600066767,257.04399407,2
VLID_7831,Crime 2,,,,1,3,4,7,38.166161949,2,4,18.138424821,9,No,0,0,0,,,68.0000068,,2,12,,0,0,,0,1,,,0,No,,1,0,,,0,3
VLID_7832,Crime 1,,,,3,,8,1,60.559499108,0,1,,1,No,,0,,0.0217391304,,50.976005098,0,1,13,,30,,,,,,,0,No,,1,,,,,28
VLID_7833,Crime 2,,,,3,,2,7,92.481048966,1,1,,4,No,,,,,,128.0000128,,1,8,,,,,,,,,,No,,1,,,,,5
