@relation 'Crime1Train_trainData-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 4 -E 4-Sweka.attributeSelection.BestFirst -D 2 -N 10'

@attribute mvar_2 numeric
@attribute mvar_12 numeric
@attribute mvar_17 numeric
@attribute mvar_25 numeric
@attribute mvar_32 numeric
@attribute mvar_40 numeric
@attribute output {0,1,2}

@data
0,169.928401,0,30,174.953922,53,0
0,122.195704,0,0,0,0,0
?,?,?,0,0,?,0
0,138.424821,0,0,0.528262,14,0
1,110.739857,133.333333,0,216.455541,17,0
?,48.687351,0,0,0,11,0
?,164.200477,0,0,72.801169,0,0
0,229.116945,240,30,606.709428,24,0
0,190.930788,213.333333,0,60.023821,8,0
?,226.252983,0,30,0,0,1
0,266.348449,0,30,18.159022,?,1
1,96.420048,0,0,19.314596,7,0
?,92.601432,?,0,0,?,0
0,189.976134,0,0,237.222858,5,1
0,168.973747,0,0,115.458363,0,0
0,280.668258,133.333333,30,234.350431,0,1
0,254.892601,80,0,242.703581,0,0
0,160.381862,93.333333,0,40.874307,0,0
0,117.422434,133.333333,0,0,0,0
0,292.124105,2266.666667,30,269.876081,24,1
?,?,?,?,?,?,0
0,127.923628,0,0,23.540696,4,0
?,46.778043,0,0,0,0,0
0,129.832936,0,0,37.836798,14,0
0,102.147971,0,0,400.951203,3,0
?,143.198091,0,0,0,13,0
?,105.011933,0,0,0,0,0
0,97.374702,0,0,154.912965,23,0
0,357.995227,4000,30,1331.221384,10,0
0,149.880668,0,0,296.058089,29,0
?,51.551313,0,0,0,6,0
?,?,?,0,0,2,0
0,148.926014,0,0,427.727506,16,0
?,104.057279,0,0,26.281057,2,0
0,130.78759,0,0,54.113885,0,0
?,?,?,29,0,10,0
0,174.701671,0,0,752.01462,1,0
?,?,?,0,0,10,0
0,67.78043,0,0,1.815902,15,0
?,70.644391,0,0,399.894678,0,0
?,?,?,0,0,5,0
0,138.424821,80,0,814.217524,4,0
?,?,?,0,0,0,0
?,104.057279,0,0,0,1,0
?,75.417661,?,0,0,?,0
0,53.460621,0,0,0,27,0
0,209.069212,0,0,66.032807,1,1
?,?,?,?,?,?,0
?,?,?,?,?,?,0
?,?,?,0,0,8,0
0,245.346062,0,0,245.873156,9,1
0,215.75179,0,0,847.068845,2,1
0,168.973747,80,1,15.088496,4,0
0,166.109785,0,0,966.225045,13,0
0,382.816229,5386.666667,30,1791.701162,?,1
0,194.749403,0,0,233.492005,1,1
?,209.069212,0,30,886.094234,0,1
1,110.739857,0,0,203.843274,6,0
0,357.040573,1226.666667,30,784.799908,0,1
0,224.343675,200,30,16.145021,6,0
?,68.735084,0,0,0,6,0
0,97.374702,0,0,270.635459,13,0
0,267.303103,1173.333333,1,1935.190451,10,1
0,168.973747,0,0,51.670671,14,0
0,196.658711,0,1,0,12,0
1,119.331742,0,0,5.645805,9,0
0,215.75179,0,0,580.62647,3,0
0,162.29117,0,0,23.177515,7,0
?,227.207637,0,30,0,?,0
0,188.066826,0,30,0.264131,5,0
?,?,?,?,?,?,0
?,?,?,0,0,18,0
?,?,?,0,0,?,0
0,217.661098,0,30,77.522515,7,0
?,104.057279,0,0,430.236752,2,0
0,240.572792,0,0,383.155361,1,0
0,252.02864,200,30,44.70421,7,1
?,51.551313,0,0,1.518755,3,0
?,248.210024,?,30,0,?,1
0,148.926014,0,0,113.939608,1,0
0,55.369928,0,0,57.349493,4,0
?,?,?,?,?,?,0
?,80.190931,0,0,0,13,0
0,169.928401,0,0,393.225364,?,0
?,?,?,0,0,?,0
0,230.071599,7600,0,189.018909,6,1
?,188.066826,0,30,0,24,0
0,307.398568,2666.666667,30,66.92425,0,1
?,?,?,?,?,8,0
0,204.295943,0,30,0.264131,0,0
0,269.212411,0,30,480.817882,14,0
0,209.069212,0,0,430.104687,45,0
0,181.384248,400,30,88.417928,0,0
0,192.840096,0,0,436.377803,19,0
0,269.212411,0,29,1038.002706,0,1
0,131.742243,0,0,11.29161,13,0
0,127.923628,0,0,0,14,0
?,?,?,?,?,?,0
?,?,?,?,?,?,0
0,210.023866,666.666667,0,90.762093,0,0
?,1.909308,?,0,0,37,0
0,283.53222,0,30,58.901264,3,0
?,?,?,0,0,2,0
0,316.945107,3333.333333,30,2986.003521,3,1
?,?,?,0,0,10,0
0,95.465394,0,0,4.952461,1,0
0,159.427208,65.333333,0,4.12705,3,0
?,?,?,0,0,10,0
?,65.871122,?,0,0,6,0
0,197.613365,0,0,267.069687,2,0
0,256.801909,106.666667,30,99.04921,4,1
?,239.618138,186.666667,0,6.669313,10,1
0,187.112172,0,0,780.540792,4,0
0,126.968974,0,0,398.177825,0,0
0,251.073986,0,30,89.210322,?,1
?,?,?,?,?,?,0
0,145.107399,0,0,0.660328,2,0
?,112.649165,0,0,0,7,0
0,124.105012,200,0,0.46223,0,0
0,303.579952,0,30,345.120465,4,1
?,?,0,?,?,?,0
0,210.97852,0,0,490.656771,4,1
0,82.100239,0,0,6.768363,1,0
?,?,4000,?,?,?,0
0,180.429594,?,0,5.249608,13,0
0,187.112172,82.666667,0,76.763138,1,1
0,240.572792,146.666667,0,531.564094,6,0
?,166.109785,0,0,0.231115,5,0
3,267.303103,0,30,244.321385,0,0
0,193.794749,0,0,73.494514,8,0
0,174.701671,0,0,185.882351,3,0
0,201.431981,133.333333,0,277.733985,11,0
?,?,0,0,0,6,0
0,212.887828,120,0,1560.256174,56,0
?,?,0,30,0,10,0
?,125.059666,0,0,0,9,0
?,?,?,0,0,11,0
?,?,?,?,?,?,0
0,214.797136,4000,0,521.593141,21,1
0,152.74463,480,0,327.093508,17,0
0,349.403341,400,30,33.016403,?,1
?,162.29117,0,0,48.93031,0,0
?,?,?,?,?,?,0
0,42.004773,0,0,0,9,0
0,238.663485,3733.333333,30,0,1,0
0,288.305489,146.666667,30,81.913697,4,1
0,231.026253,133.333333,29,41.171455,7,0
0,284.486874,0,30,42.393062,0,0
0,173.747017,266.666667,0,17.927907,12,0
?,174.701671,0,0,53.948803,8,0
0,262.529833,0,30,102.482916,1,1
?,70.644391,0,0,274.762509,0,0
?,55.369928,?,0,0,?,0
?,74.463007,0,0,0,27,0
?,?,?,?,?,28,0
0,226.252983,0,0,101.591473,31,0
0,174.701671,0,0,115.722494,20,0
?,?,?,1,0,14,0
?,?,?,30,14.527217,3,0
?,?,?,?,?,2,0
?,?,?,?,?,?,0
?,110.739857,0,0,0,2,0
?,51.551313,0,0,0,9,0
?,298.806683,0,30,1292.823307,7,0
0,144.152745,0,1,0,0,0
0,321.718377,5520,30,130.645908,0,1
0,336.99284,0,30,577.291813,0,0
?,?,?,?,?,?,0
0,226.252983,105.333333,0,286.978578,6,1
0,149.880668,?,0,410.162779,6,0
0,183.293556,0,0,4.523247,4,0
?,133.651551,0,0,1.023509,10,0
?,?,2133.333333,?,?,?,1
0,230.071599,0,0,453.150136,5,1
1,232.935561,0,30,1307.416557,6,0
?,68.735084,0,0,0,2,0
?,104.057279,0,0,1027.371424,4,0
?,?,?,1,0,0,0
?,110.739857,?,0,0,7,0
?,?,?,0,0,2,0
?,21.957041,0,0,3.30164,18,0
0,251.073986,533.333333,0,915.544866,10,0
?,?,?,0,0,2,0
0,276.849642,?,30,80.824155,0,0
0,199.522673,0,0,235.175841,4,1
?,?,?,0,0,4,0
?,?,?,0,0,6,0
0,131.742243,0,0,8.485216,26,0
?,26.73031,?,0,0,4,0
0,264.439141,1333.333333,30,202.390553,11,1
?,112.649165,0,0,12.447184,1,0
0,184.24821,0,1,214.045343,0,0
0,154.653938,0,0,77.39045,1,0
2,167.064439,0,30,126.782989,7,0
1,175.656325,453.333333,0,583.003651,3,0
?,182.338902,0,0,767.103116,2,0
0,202.386635,0,1,140.352731,0,0
0,178.520286,0,0,8.254101,2,0
?,119.331742,186.666667,0,12.150036,0,0
1,204.295943,400,0,1855.52187,6,1
0,273.98568,0,30,120.873053,6,0
0,267.303103,0,30,86.337895,9,0
?,?,?,?,?,3,0
0,159.427208,0,0,32.22401,5,0
0,215.75179,120,0,148.210635,18,0
0,273.031026,0,30,31.728764,6,1
0,274.940334,80,30,26.413123,2,1
?,191.885442,0,30,0,5,0
0,273.98568,8880,30,19.842858,6,1
0,192.840096,0,30,3.829903,6,0
0,124.105012,0,0,0.891443,12,0
0,324.582339,1866.666667,29,1539.786004,0,1
0,277.804296,0,30,9.904921,1,1
0,207.159905,80,0,831.154939,3,0
0,208.114559,133.333333,0,109.05318,5,0
0,202.386635,0,0,444.796986,28,0
0,259.665871,160,30,31.365583,4,1
0,225.298329,0,30,29.384599,25,0
?,?,?,?,?,?,0
?,171.837709,0,0,72.801169,1,0
0,?,0,30,0,3,0
2,174.701671,37.333333,0,91.356388,12,0
0,162.29117,0,0,32.620207,1,0
0,239.618138,0,30,0.594295,3,1
?,65.871122,?,0,0,18,0
0,357.040573,0,30,9192.95529,1,1
?,53.460621,?,0,0,0,0
0,185.202864,0,0,75.739629,10,0
?,?,?,0,0,4,0
0,165.155131,0,0,128.103645,38,0
0,327.446301,2000,30,210.380522,0,1
?,137.470167,0,0,0,3,0
1,57.279236,93.333333,0,408.379893,36,0
0,188.066826,0,0,155.573293,17,0
0,269.212411,0,30,16.508202,?,1
0,154.653938,0,0,16.24407,12,0
0,168.973747,0,0,34.171977,0,0
1,155.608592,66.666667,0,195.358059,11,0
?,?,?,0,0,?,0
2,181.384248,88,0,60.5851,9,0
?,31.50358,?,0,0,4,0
0,179.47494,0,0,102.681015,6,0
0,215.75179,0,0,165.280115,2,0
?,?,?,0,0,13,0
0,136.515513,0,30,0,14,0
0,143.198091,0,0,73.395465,16,0
0,400,2000,30,4550.981041,11,1
0,180.429594,0,0,67.452512,22,0
0,222.434368,226.666667,0,183.802318,0,1
0,201.431981,66.666667,0,72.305923,12,0
0,185.202864,0,0,23.144499,18,0
0,137.470167,0,0,45.628669,2,0
?,72.553699,0,0,0,1,0
0,?,?,0,26.413123,5,0
?,?,?,?,?,?,0
?,?,?,0,0,11,0
0,91.646778,0,0,257.527946,7,0
0,272.076372,0,29,1087.131114,9,1
?,243.436754,0,30,0,0,0
0,212.887828,0,30,14.989447,18,0
0,224.343675,0,0,96.407898,0,0
0,227.207637,0,0,537.308949,10,0
?,?,?,?,?,?,0
?,92.601432,?,0,0,15,0
0,277.804296,0,30,215.068852,0,1
0,269.212411,133.333333,30,14.824365,?,1
?,14.319809,0,0,0,?,0
?,149.880668,0,0,0,24,0
0,147.97136,0,0,4.358165,2,0
0,202.386635,66.666667,0,285.723955,42,0
?,?,?,?,?,2,0
0,208.114559,666.666667,0,439.646427,3,1
0,190.930788,0,0,40.147947,15,0
0,188.066826,0,0,63.292445,11,0
?,18.138425,0,0,56.82123,8,0
?,?,?,0,0,7,0
?,?,?,0,0,7,0
?,53.460621,0,0,0,4,0
0,32.458234,?,0,80.857172,7,0
?,96.420048,0,0,53.717688,4,0
0,127.923628,80,0,3.697837,5,0
?,228.162291,0,30,73.032284,0,1
?,151.789976,0,0,0,5,0
0,64.916468,?,0,0,0,0
?,?,?,?,?,?,0
?,106.921241,0,0,8.485216,3,0
0,161.336516,200,0,83.135304,10,0
0,162.29117,0,0,11.720823,45,0
?,46.778043,?,0,0,0,0
?,?,?,?,?,18,0
?,245.346062,0,30,0,0,0
0,99.28401,0,0,0,1,0
0,248.210024,0,30,0,1,1
0,75.417661,0,0,0,5,0
?,?,0,?,?,?,0
?,?,?,?,?,?,0
0,271.121718,0,30,14.395152,1,0
?,?,?,0,0,8,0
0,175.656325,0,0,200.046388,10,0
?,?,?,?,?,?,0
0,270.167064,0,30,24.630237,1,1
?,?,?,?,?,?,0
?,?,?,0,0,10,0
0,352.267303,1722.133333,30,742.538912,?,1
0,118.377088,?,0,33.016403,0,0
?,126.968974,0,0,0,25,0
?,?,?,0,0,9,0
0,250.119332,0,30,9.904921,4,0
?,155.608592,?,0,0,?,0
?,?,?,0,0,16,0
0,305.48926,0,30,2251.71871,4,1
0,165.155131,0,0,138.074599,17,0
0,201.431981,0,0,52.925295,7,0
?,?,?,0,0,10,0
?,?,?,0,0,?,0
?,55.369928,0,0,0,?,0
?,?,?,?,?,?,0
?,28.639618,0,0,0,0,0
0,139.379475,0,0,162.110541,0,0
?,?,0,30,0,6,0
?,?,?,?,?,?,0
1,231.980907,0,30,492.967919,7,0
?,?,?,?,?,?,0
0,130.78759,0,0,866.548523,0,0
0,143.198091,0,0,2526.085022,31,0
?,?,0,?,?,?,0
0,122.195704,0,0,116.944101,15,0
?,92.601432,?,0,0,1,0
?,123.150358,0,0,51.340507,24,0
0,208.114559,0,2,287.176677,1,1
?,69.689737,0,0,0,7,0
?,56.324582,0,0,0,3,0
?,187.112172,0,2,218.56859,0,0
?,123.150358,?,0,50.316999,6,0
0,123.150358,0,0,546.817673,3,0
0,88.782816,0,0,8.650298,2,0
0,230.071599,133.333333,0,10.895413,?,1
?,295.942721,0,30,298.336221,?,1
?,114.558473,0,0,0,4,0
0,235.799523,400,0,747.986619,0,0
?,57.279236,?,0,0,4,0
?,157.5179,0,0,31.992895,2,0
0,214.797136,106.666667,2,70.258906,5,0
0,169.928401,0,0,27.53568,7,0
?,93.556086,0,0,0,2,0
0,173.747017,0,0,324.881409,5,0
0,92.601432,0,0,89.111273,1,0
?,56.324582,0,0,0,0,0
?,22.911695,0,0,0,11,0
?,?,?,0,0,12,0
0,68.735084,0,0,36.053912,5,0
?,170.883055,?,30,0,25,0
0,277.804296,?,30,0,12,1
0,153.699284,80,0,4.853411,0,0
0,186.157518,0,0,94.426914,4,0
0,216.706444,0,0,319.928949,20,0
1,85.918854,0,0,0,14,0
0,134.606205,0,0,57.943788,1,0
0,76.372315,400,0,214.573606,7,0
0,221.479714,0,0,170.463691,1,1
0,222.434368,0,30,0.891443,?,0
0,294.033413,0,30,61.344477,0,0
0,168.973747,373.333333,0,44.968341,0,0
?,?,?,0,0,17,0
?,?,?,?,?,4,0
?,243.436754,0,0,0,?,0
0,227.207637,0,0,38.893323,6,0
0,190.930788,0,0,275.224739,24,0
?,84.9642,0,0,288.530349,7,0
?,?,?,?,?,2,0
0,301.670644,0,30,181.02894,?,1
0,97.374702,0,0,189.844319,11,0
1,108.830549,0,0,0,7,0
0,291.169451,3333.333333,30,1069.764486,?,1
0,186.157518,0,30,2.608296,10,0
0,149.880668,0,0,63.721659,7,0
?,196.658711,0,30,4.325149,11,0
1,168.019093,0,0,349.775777,4,0
?,46.778043,0,0,330.725313,5,0
?,294.033413,0,1,246.170304,0,1
0,273.98568,133.333333,30,25.950893,10,1
0,185.202864,0,0,63.424511,11,0
?,?,?,?,?,?,0
0,311.217184,0,29,1191.429932,0,1
0,125.059666,0,0,30.903354,22,0
0,30.548926,0,0,2804.974582,?,0
0,217.661098,0,2,9.904921,0,1
?,?,?,0,0,0,0
0,193.794749,0,0,23.936892,0,0
0,194.749403,40,30,329.305607,5,0
0,176.610979,0,0,936.576315,0,0
?,77.326969,0,0,0,2,0
0,86.873508,0,0,9.904921,1,0
?,?,?,0,0,4,0
0,194.749403,53.333333,0,567.254826,3,0
0,113.603819,0,0,0,2,0
?,32.458234,?,0,0,31,0
?,?,?,?,?,?,0
?,?,?,30,0,1,0
0,254.892601,66.666667,30,86.701075,7,0
?,177.565633,0,0,35.16247,2,0
0,184.24821,120,0,281.101658,5,0
0,119.331742,0,0,208.003341,10,0
?,?,?,0,0,0,0
?,68.735084,0,0,110.538919,0,0
?,26.73031,0,0,0,24,0
?,211.933174,0,30,105.025179,11,0
0,252.983294,266.666667,30,598.422311,0,1
?,191.885442,0,30,0,13,0
?,106.921241,0,0,0,2,0
0,223.389022,0,0,734.086713,3,1
?,?,?,0,0,5,0
0,207.159905,0,0,29.351583,3,0
0,193.794749,0,0,894.876597,18,0
1,6.682578,0,0,0,12,0
0,267.303103,0,30,933.703887,30,0
0,260.620525,1333.333333,30,150.323685,2,1
?,50.596659,?,0,0,3,0
?,?,?,30,0,0,0
0,231.980907,160.266667,30,94.393897,6,0
?,?,?,0,0,0,0
?,?,?,?,?,?,0
?,90.692124,0,0,0,16,0
0,185.202864,0,0,38.860307,7,0
0,144.152745,0,0,94.525963,14,0
0,37.231504,0,0,0,8,0
0,225.298329,0,1,236.991743,6,1
?,148.926014,0,1,18.026956,9,0
0,200.477327,0,0,23.474663,1,0
3,188.066826,26.666667,30,272.781525,0,0
0,236.754177,0,30,1.023509,0,1
3,227.207637,0,2,624.769401,6,0
0,63.961814,0,0,4357.339835,5,0
1,146.062053,120,0,68.641103,12,0
?,63.00716,?,0,0,2,0
0,258.711217,7946.666667,0,1321.382496,4,1
0,150.835322,0,0,20.899383,62,0
0,221.479714,200,0,194.499632,5,1
0,181.384248,186.666667,0,29.318566,8,0
0,225.298329,200,0,304.444256,2,1
0,292.124105,453.333333,30,232.963742,?,1
?,173.747017,0,0,178.519693,5,0
?,75.417661,0,0,0,10,0
?,33.412888,0,0,0,16,0
?,?,?,?,?,?,0
0,205.250597,0,0,58.306968,3,0
?,49.642005,0,0,0,13,0
?,133.651551,0,0,0,10,0
0,260.620525,53.333333,0,1233.657912,9,1
0,189.02148,0,0,538.134359,41,0
?,27.684964,0,0,0,1,0
1,93.556086,0,0,755.646424,0,0
0,256.801909,0,30,23.243548,0,0
?,?,?,0,0,3,0
?,75.417661,0,0,0,10,0
0,208.114559,0,30,0,1,0
?,85.918854,0,0,0,0,0
?,156.563246,66.666667,0,0,27,0
0,214.797136,0,30,1.122558,1,0
0,189.02148,0,0,746.104684,0,1
0,238.663485,773.333333,29,527.635142,8,1
?,37.231504,?,0,0,18,0
?,?,?,?,?,6,0
0,203.341289,0,0,952.094024,0,0
0,168.973747,0,0,1722.399731,0,0
?,38.186158,?,0,0,10,0
0,201.431981,0,0,531.068848,11,0
?,143.198091,0,0,33.4126,8,0
0,250.119332,0,1,391.24438,8,1
0,271.121718,0,30,677.793745,6,1
0,112.649165,0,0,4.556264,8,0
1,120.286396,0,0,0,1,0
0,130.78759,0,0,0.990492,6,0
0,182.338902,0,0,386.919231,?,0
0,153.699284,0,1,0.627312,40,0
0,287.350835,0,1,1606.082942,0,1
?,?,?,?,?,?,0
0,242.4821,0,30,105.223278,28,0
0,310.26253,0,30,0,?,1
?,59.188544,0,0,4.688329,0,0
?,?,?,30,0,0,0
0,283.53222,0,30,85.116288,?,1
?,32.458234,0,0,0,13,0
?,61.097852,0,0,0,6,0
0,54.415274,0,0,0,16,0
0,210.97852,0,0,892.36735,0,0
0,167.064439,0,0,146.889979,4,0
0,231.980907,0,30,134.475811,1,1
?,105.966587,0,0,0.46223,14,0
?,29.594272,?,0,0,0,0
0,197.613365,0,30,180.302579,17,1
?,23.866348,0,0,0,7,0
0,262.529833,0,30,37.737749,16,1
0,85.918854,0,0,0,10,0
0,143.198091,0,30,0.924459,12,0
?,61.097852,0,0,0,10,0
1,94.51074,0,0,0,12,0
?,177.565633,0,0,191.429107,16,0
?,?,?,0,0,0,0
0,257.756563,0,30,57.778706,20,0
?,?,?,?,?,2,0
?,?,?,?,?,?,0
0,150.835322,0,0,19.116498,?,0
?,65.871122,0,0,0,0,0
0,272.076372,200,30,14.923414,17,1
0,249.164678,0,0,844.295467,1,1
0,263.484487,0,30,75.376449,2,1
0,197.613365,400,0,307.448748,1,0
?,157.5179,0,0,64.580085,25,0
0,316.945107,200,30,988.346035,0,1
0,352.267303,800,30,122.754988,?,1
0,142.243437,80.266667,0,120.245741,0,0
?,?,?,0,0,?,0
?,?,?,?,?,3,0
1,130.78759,0,0,145.140109,7,0
?,140.334129,0,0,3.961968,11,0
?,143.198091,0,0,151.149095,?,0
0,128.878282,?,0,0,14,0
?,?,?,?,?,8,0
0,186.157518,0,0,237.883186,37,0
?,?,0,0,0,4,0
?,66.825776,0,0,0,1,0
?,160.381862,0,0,9.013478,3,0
?,?,?,?,?,10,0
0,63.961814,0,0,33.511649,9,0
?,216.706444,0,0,220.450525,2,0
0,206.205251,0,30,58.769198,22,0
?,78.281623,0,0,0,1,0
0,220.52506,0,0,475.931455,7,0
0,197.613365,0,1,77.324417,17,0
0,297.852029,533.333333,30,191.825304,14,2
?,?,?,?,?,23,0
0,299.761337,266.666667,0,28.096959,0,1
0,?,?,30,0,15,0
0,114.558473,0,30,10.664298,26,0
?,21.002387,0,0,0,6,0
?,86.873508,0,0,0,1,0
0,222.434368,0,0,537.639113,14,1
0,189.02148,133.333333,0,10.268101,1,1
?,89.73747,0,0,0,?,0
?,141.288783,0,0,106.709016,1,0
0,168.019093,80,0,17.696792,11,0
?,?,0,0,0,?,0
?,?,?,30,0,10,0
0,232.935561,0,0,187.566188,1,1
0,342.720764,0,30,1022.418963,1,1
?,169.928401,0,0,109.911607,3,0
0,181.384248,85.333333,0,152.667849,1,0
1,180.429594,0,0,110.142722,18,0
6,186.157518,0,0,2.344165,12,0
1,171.837709,0,0,87.097272,0,1
0,?,?,0,0,?,0
0,204.295943,66.666667,0,134.872008,6,0
?,137.470167,?,0,0,3,0
?,61.097852,0,0,0,0,0
0,226.252983,0,30,0,10,0
?,?,?,0,0,?,0
0,291.169451,0,30,98.256816,2,1
?,58.23389,0,0,0,0,0
0,337.947494,0,2,2216.556241,0,1
0,182.338902,0,0,264.692506,12,0
0,264.439141,0,30,115.557412,3,0
?,?,?,?,?,?,0
0,242.4821,0,30,153.85644,5,1
0,288.305489,3786.666667,1,1043.021199,28,1
?,?,?,?,?,12,0
?,?,?,0,0,21,0
0,162.29117,0,0,1.023509,?,0
?,?,?,?,?,?,0
0,192.840096,0,0,1089.079082,9,0
1,205.250597,53.333333,0,518.093402,10,0
0,67.78043,0,0,6.603281,3,0
0,166.109785,0,0,15.451677,14,0
?,174.701671,0,0,161.945459,5,0
?,?,?,?,?,21,0
?,?,?,0,0,3,0
?,122.195704,0,0,26.016926,9,0
0,225.298329,0,0,428.552916,1,0
1,220.52506,186.666667,30,459.687384,11,0
?,190.930788,0,0,253.929158,?,1
0,154.653938,160,0,81.781631,24,0
0,141.288783,133.333333,0,744.02465,5,0
0,230.071599,173.333333,30,266.409359,5,0
0,204.295943,200,0,59.594608,3,0
?,?,?,?,?,0,0
0,147.016706,0,0,19.347612,18,0
?,43.914081,?,0,0,40,0
0,166.109785,0,0,26.611221,6,0
0,145.107399,266.666667,0,9.838888,9,0
0,77.326969,0,0,0.726361,20,0
?,87.828162,0,0,0,12,0
?,105.011933,?,0,9.904921,?,0
2,197.613365,0,30,654.418131,11,0
0,201.431981,0,0,31.068436,18,0
0,324.582339,186.666667,2,2516.939479,?,0
?,?,?,1,0,7,0
?,?,?,?,?,1,0
0,277.804296,200,30,814.481655,17,1
?,?,?,0,0,24,0
0,160.381862,0,0,581.682995,5,0
?,142.243437,0,0,298.8975,2,0
0,81.145585,0,0,0,1,0
0,197.613365,?,0,1033.875655,4,1
0,127.923628,533.333333,0,133.28722,0,0
0,172.792363,701.333333,0,1355.422408,?,0
0,187.112172,0,0,223.190887,21,0
?,139.379475,?,0,9.013478,20,0
0,288.305489,?,30,0,?,1
0,252.983294,80,30,506.603693,25,0
?,42.004773,0,0,0,2,0
0,168.973747,133.333333,0,757.099146,6,1
?,?,?,0,0,6,0
0,307.398568,200,29,548.930723,0,1
?,?,?,0,0,23,0
0,231.026253,120,0,917.129653,15,0
?,?,?,0,0,6,0
0,242.4821,0,0,39.6527,3,0
?,?,?,0,0,0,0
?,?,?,?,?,6,0
0,249.164678,0,30,994.850267,8,1
?,147.97136,0,0,576.136239,?,0
?,?,?,?,?,?,1
0,336.038186,0,30,2535.92391,3,0
0,123.150358,?,0,38.166962,18,0
0,?,?,30,0.099049,40,0
?,126.01432,?,0,0,9,0
0,282.577566,533.333333,1,1087.98954,0,1
?,251.073986,0,30,0,?,1
?,41.050119,0,0,0,18,0
2,174.701671,0,0,199.187962,?,0
0,362.768496,5920,30,1086.80095,?,1
0,127.923628,0,0,367.076373,9,0
0,78.281623,0,0,885.070725,5,0
?,100.238664,0,0,9.541741,2,0
?,?,?,?,?,39,0
?,?,?,0,0,2,0
1,168.019093,0,1,68.079824,10,0
?,161.336516,0,0,10.631282,3,0
0,225.298329,200,0,268.32431,4,0
?,98.329356,0,0,0,9,0
?,176.610979,0,0,35.294535,21,0
1,156.563246,146.666667,0,18.687284,0,0
?,?,?,?,?,?,1
0,106.921241,0,0,0,6,0
?,42.004773,?,0,0,?,0
?,126.01432,0,0,28.493156,16,0
0,169.928401,0,0,16.508202,0,0
?,197.613365,0,0,95.054225,17,0
0,300.715991,4000,29,941.429726,7,1
1,227.207637,0,30,1591.555725,14,0
?,77.326969,0,0,0,?,0
?,10.501193,0,0,0,9,0
?,111.694511,0,0,172.57674,0,0
0,?,0,0,2.674329,25,0
